#	startTime:1561019010357
#	SiteID:5cd969be39e2fc0b4afe732d	SiteName:东方商厦(青浦店)	FloorId:5cd969c039e2fc0b4afe7505	FloorName:F1
#	Brand:vivo	Model:vivo X21A	AndroidName:8.1.0	APILevel:27	
#	type:1	name:LSM6DS3TRCTRC Accelerometer	version:1	vendor:STMicroelectronics	resolution:5.950928E-4	power:0.15	maximumRange:78.4532
#	type:4	name:LSM6DS3TRCTRC Gyroscope	version:1	vendor:STMicroelectronics	resolution:6.1035156E-4	power:0.45	maximumRange:34.906586
#	type:2	name:AK09918 Magnetometer	version:1	vendor:AKM	resolution:0.1	power:1.1	maximumRange:4900.0
#	VersionName:v20190612-nightly	VersionCode:263	
1561019010357	TYPE_WAYPOINT	62.522255	15.612113
1561019010477	TYPE_ACCELEROMETER	0.22732544	2.864212	9.113068
1561019010477	TYPE_MAGNETIC_FIELD	13.08	-5.2799997	-17.34
1561019010477	TYPE_GYROSCOPE	0.2518158	0.67048645	0.18217468
1561019010477	TYPE_ROTATION_VECTOR	0.11372536	0.11373881	0.70740473
1561019010477	TYPE_MAGNETIC_FIELD_UNCALIBRATED	34.079998	-31.32	-167.40001
1561019010477	TYPE_GYROSCOPE_UNCALIBRATED	0.3811798	0.84542847	-0.08918762
1561019010477	TYPE_ACCELEROMETER_UNCALIBRATED	0.22732544	2.864212	9.113068
1561019010497	TYPE_ACCELEROMETER	0.23928833	2.7469635	8.963516
1561019010497	TYPE_MAGNETIC_FIELD	13.38	-5.7	-17.279999
1561019010497	TYPE_GYROSCOPE	-0.17149353	0.23800659	0.7970123
1561019010497	TYPE_ROTATION_VECTOR	0.10729479	0.108055286	0.75212675
1561019010497	TYPE_MAGNETIC_FIELD_UNCALIBRATED	34.5	-31.919998	-167.58
1561019010497	TYPE_GYROSCOPE_UNCALIBRATED	0.2461853	0.71409607	0.11148071
1561019010497	TYPE_ACCELEROMETER_UNCALIBRATED	0.23928833	2.7469635	8.963516
1561019010517	TYPE_ACCELEROMETER	0.47138977	2.687149	8.964722
1561019010517	TYPE_MAGNETIC_FIELD	13.5	-5.8799996	-17.4
1561019010517	TYPE_GYROSCOPE	-0.25091553	0.07795715	0.8018799
1561019010517	TYPE_ROTATION_VECTOR	0.10878878	0.10063306	0.7301362
1561019010517	TYPE_MAGNETIC_FIELD_UNCALIBRATED	34.62	-32.1	-167.7
1561019010517	TYPE_GYROSCOPE_UNCALIBRATED	-0.17712402	0.2816162	0.72631836
1561019010517	TYPE_ACCELEROMETER_UNCALIBRATED	0.23928833	2.7469635	8.963516
1561019010536	TYPE_ACCELEROMETER	0.75852966	2.6751862	9.041275
1561019010536	TYPE_MAGNETIC_FIELD	13.559999	-6.2999997	-17.58
1561019010536	TYPE_GYROSCOPE	-0.27719116	-0.01184082	0.75790405
1561019010536	TYPE_ROTATION_VECTOR	0.11261424	0.093745984	0.75343925
1561019010536	TYPE_MAGNETIC_FIELD_UNCALIBRATED	34.68	-32.52	-167.88
1561019010536	TYPE_GYROSCOPE_UNCALIBRATED	-0.25654602	0.12156677	0.7311859
1561019010536	TYPE_ACCELEROMETER_UNCALIBRATED	0.47138977	2.687149	8.964722
1561019010556	TYPE_ACCELEROMETER	0.97268677	2.7433777	8.965912
1561019010556	TYPE_MAGNETIC_FIELD	13.74	-6.72	-17.64
1561019010556	TYPE_GYROSCOPE	-0.21733093	0.015045166	0.72247314
1561019010556	TYPE_ROTATION_VECTOR	0.12101008	0.08553063	0.76822037
1561019010556	TYPE_MAGNETIC_FIELD_UNCALIBRATED	34.86	-32.94	-167.94
1561019010556	TYPE_GYROSCOPE_UNCALIBRATED	-0.28282166	0.0317688	0.6872101
1561019010556	TYPE_ACCELEROMETER_UNCALIBRATED	0.75852966	2.6751862	9.041275
1561019010576	TYPE_ACCELEROMETER	1.0444641	2.7756805	8.723038
1561019010576	TYPE_MAGNETIC_FIELD	13.74	-7.08	-17.64
1561019010576	TYPE_GYROSCOPE	-0.1421814	0.074295044	0.6876526
1561019010576	TYPE_ROTATION_VECTOR	0.13292159	0.080010936	0.7672007
1561019010576	TYPE_MAGNETIC_FIELD_UNCALIBRATED	34.86	-33.3	-167.94
1561019010576	TYPE_GYROSCOPE_UNCALIBRATED	-0.22296143	0.058654785	0.6517792
1561019010576	TYPE_ACCELEROMETER_UNCALIBRATED	0.97268677	2.7433777	8.965912
1561019010595	TYPE_ACCELEROMETER	0.96551514	2.8797607	8.628525
1561019010595	TYPE_MAGNETIC_FIELD	13.74	-7.3799996	-17.699999
1561019010595	TYPE_GYROSCOPE	-0.12690735	0.16836548	0.6491699
1561019010595	TYPE_ROTATION_VECTOR	0.13209422	0.078020945	0.7716807
1561019010595	TYPE_MAGNETIC_FIELD_UNCALIBRATED	34.86	-33.3	-167.94
1561019010595	TYPE_GYROSCOPE_UNCALIBRATED	-0.14781189	0.11790466	0.6169586
1561019010595	TYPE_ACCELEROMETER_UNCALIBRATED	1.0444641	2.7756805	8.723038
1561019010615	TYPE_ACCELEROMETER	0.62213135	2.9371948	8.811569
1561019010615	TYPE_MAGNETIC_FIELD	13.74	-7.3799996	-17.699999
1561019010615	TYPE_GYROSCOPE	-0.14891052	0.26426697	0.6253357
1561019010615	TYPE_ROTATION_VECTOR	0.13209422	0.078020945	0.7716807
1561019010615	TYPE_MAGNETIC_FIELD_UNCALIBRATED	34.86	-33.6	-168.0
1561019010615	TYPE_GYROSCOPE_UNCALIBRATED	-0.13253784	0.2119751	0.57847595
1561019010615	TYPE_ACCELEROMETER_UNCALIBRATED	0.62213135	2.9371948	8.811569
1561019010635	TYPE_ACCELEROMETER	0.25723267	2.9766693	9.142975
1561019010635	TYPE_MAGNETIC_FIELD	13.74	-7.3799996	-17.699999
1561019010635	TYPE_GYROSCOPE	-0.17211914	0.30885315	0.6399994
1561019010635	TYPE_ROTATION_VECTOR	0.13209422	0.078020945	0.7716807
1561019010635	TYPE_MAGNETIC_FIELD_UNCALIBRATED	34.86	-33.6	-168.0
1561019010635	TYPE_GYROSCOPE_UNCALIBRATED	-0.15454102	0.3078766	0.5546417
1561019010635	TYPE_ACCELEROMETER_UNCALIBRATED	0.62213135	2.9371948	8.811569
1561019010654	TYPE_ACCELEROMETER	0.013168335	3.0041962	9.312866
1561019010654	TYPE_MAGNETIC_FIELD	13.98	-7.9199996	-17.58
1561019010654	TYPE_GYROSCOPE	-0.17515564	0.2581482	0.679718
1561019010654	TYPE_ROTATION_VECTOR	0.13005687	0.07657658	0.7780519
1561019010654	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.1	-34.14	-167.88
1561019010654	TYPE_GYROSCOPE_UNCALIBRATED	-0.17774963	0.35246277	0.5693054
1561019010654	TYPE_ACCELEROMETER_UNCALIBRATED	0.013168335	3.0041962	9.312866
1561019010674	TYPE_ACCELEROMETER	-0.04307556	2.999405	9.421738
1561019010674	TYPE_MAGNETIC_FIELD	13.86	-8.16	-17.34
1561019010674	TYPE_GYROSCOPE	-0.17881775	0.22151184	0.7328491
1561019010674	TYPE_ROTATION_VECTOR	0.12615454	0.076094046	0.784356
1561019010674	TYPE_MAGNETIC_FIELD_UNCALIBRATED	34.98	-34.379997	-167.64
1561019010674	TYPE_GYROSCOPE_UNCALIBRATED	-0.18078613	0.3017578	0.60902405
1561019010674	TYPE_ACCELEROMETER_UNCALIBRATED	-0.04307556	2.999405	9.421738
1561019010694	TYPE_ACCELEROMETER	0.025131226	2.9611206	9.388245
1561019010694	TYPE_MAGNETIC_FIELD	13.98	-8.5199995	-17.22
1561019010694	TYPE_GYROSCOPE	-0.18493652	0.19218445	0.7841644
1561019010694	TYPE_ROTATION_VECTOR	0.123376004	0.07566018	0.78870934
1561019010694	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.1	-34.739998	-167.52
1561019010694	TYPE_GYROSCOPE_UNCALIBRATED	-0.18444824	0.26512146	0.66215515
1561019010694	TYPE_ACCELEROMETER_UNCALIBRATED	-0.04307556	2.999405	9.421738
1561019010713	TYPE_ACCELEROMETER	0.25006104	2.9204407	9.192032
1561019010713	TYPE_MAGNETIC_FIELD	13.74	-9.0	-16.98
1561019010713	TYPE_GYROSCOPE	-0.20082092	0.11643982	0.81103516
1561019010713	TYPE_ROTATION_VECTOR	0.12104427	0.07480231	0.7932395
1561019010713	TYPE_MAGNETIC_FIELD_UNCALIBRATED	34.86	-35.22	-167.28
1561019010713	TYPE_GYROSCOPE_UNCALIBRATED	-0.19056702	0.23579407	0.71347046
1561019010713	TYPE_ACCELEROMETER_UNCALIBRATED	0.25006104	2.9204407	9.192032
1561019010733	TYPE_ACCELEROMETER	0.52523804	2.9551392	8.956329
1561019010733	TYPE_MAGNETIC_FIELD	13.98	-9.059999	-16.74
1561019010733	TYPE_GYROSCOPE	-0.23809814	0.043136597	0.81103516
1561019010733	TYPE_ROTATION_VECTOR	0.118913576	0.07371312	0.79800856
1561019010733	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.1	-35.28	-167.04001
1561019010733	TYPE_GYROSCOPE_UNCALIBRATED	-0.20645142	0.16004944	0.7403412
1561019010733	TYPE_ACCELEROMETER_UNCALIBRATED	0.52523804	2.9551392	8.956329
1561019010753	TYPE_ACCELEROMETER	0.7537384	2.9563446	8.784058
1561019010753	TYPE_MAGNETIC_FIELD	14.4	-9.66	-16.199999
1561019010753	TYPE_GYROSCOPE	-0.30039978	-0.024658203	0.7988281
1561019010753	TYPE_ROTATION_VECTOR	0.11587354	0.07000315	0.807761
1561019010753	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.519997	-35.879997	-166.5
1561019010753	TYPE_GYROSCOPE_UNCALIBRATED	-0.24372864	0.086746216	0.7403412
1561019010753	TYPE_ACCELEROMETER_UNCALIBRATED	0.7537384	2.9563446	8.784058
1561019010772	TYPE_ACCELEROMETER	1.0049896	3.0185547	8.866608
1561019010772	TYPE_MAGNETIC_FIELD	14.46	-10.26	-16.14
1561019010772	TYPE_GYROSCOPE	-0.36087036	-0.036880493	0.76950073
1561019010772	TYPE_ROTATION_VECTOR	0.11486793	0.067020796	0.81245947
1561019010772	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.579998	-36.48	-166.44
1561019010772	TYPE_GYROSCOPE_UNCALIBRATED	-0.30603027	0.018951416	0.72813416
1561019010772	TYPE_ACCELEROMETER_UNCALIBRATED	0.7537384	2.9563446	8.784058
1561019010792	TYPE_ACCELEROMETER	1.159317	3.0400848	9.016159
1561019010792	TYPE_MAGNETIC_FIELD	14.28	-10.62	-16.08
1561019010792	TYPE_GYROSCOPE	-0.35842896	-0.00390625	0.72003174
1561019010792	TYPE_ROTATION_VECTOR	0.1138126	0.06324893	0.8169978
1561019010792	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.399998	-36.84	-166.38
1561019010792	TYPE_GYROSCOPE_UNCALIBRATED	-0.36650085	0.006729126	0.69880676
1561019010792	TYPE_ACCELEROMETER_UNCALIBRATED	1.0049896	3.0185547	8.866608
1561019010812	TYPE_ACCELEROMETER	1.2131653	3.1286163	9.048462
1561019010812	TYPE_MAGNETIC_FIELD	14.34	-11.16	-15.839999
1561019010812	TYPE_GYROSCOPE	-0.2869568	0.070007324	0.6619873
1561019010812	TYPE_ROTATION_VECTOR	0.1124557	0.059303377	0.821284
1561019010812	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.46	-37.379997	-166.14
1561019010812	TYPE_GYROSCOPE_UNCALIBRATED	-0.36405945	0.03970337	0.64933777
1561019010812	TYPE_ACCELEROMETER_UNCALIBRATED	1.2131653	3.1286163	9.048462
1561019010831	TYPE_ACCELEROMETER	1.1222382	3.1920319	8.904892
1561019010831	TYPE_MAGNETIC_FIELD	14.16	-11.4	-15.78
1561019010831	TYPE_GYROSCOPE	-0.18861389	0.13415527	0.6070099
1561019010831	TYPE_ROTATION_VECTOR	0.11081505	0.056056853	0.8252599
1561019010831	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.28	-37.62	-166.08
1561019010831	TYPE_GYROSCOPE_UNCALIBRATED	-0.29258728	0.11361694	0.59129333
1561019010831	TYPE_ACCELEROMETER_UNCALIBRATED	1.1222382	3.1920319	8.904892
1561019010851	TYPE_ACCELEROMETER	1.1389923	3.3020935	8.555542
1561019010851	TYPE_MAGNETIC_FIELD	14.4	-11.58	-15.9
1561019010851	TYPE_GYROSCOPE	-0.09269714	0.1622467	0.5660858
1561019010851	TYPE_ROTATION_VECTOR	0.10901463	0.0539947	0.82891214
1561019010851	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.519997	-37.8	-166.2
1561019010851	TYPE_GYROSCOPE_UNCALIBRATED	-0.19424438	0.1777649	0.5363159
1561019010851	TYPE_ACCELEROMETER_UNCALIBRATED	1.1389923	3.3020935	8.555542
1561019010871	TYPE_ACCELEROMETER	1.3256226	3.385849	8.208588
1561019010871	TYPE_MAGNETIC_FIELD	14.28	-12.12	-15.78
1561019010871	TYPE_GYROSCOPE	-0.020004272	0.19525146	0.53492737
1561019010871	TYPE_ROTATION_VECTOR	0.10733562	0.053059515	0.83226573
1561019010871	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.399998	-38.34	-166.08
1561019010871	TYPE_GYROSCOPE_UNCALIBRATED	-0.09832764	0.20585632	0.49539185
1561019010871	TYPE_ACCELEROMETER_UNCALIBRATED	1.3256226	3.385849	8.208588
1561019010891	TYPE_ACCELEROMETER	1.4536438	3.3726807	8.057831
1561019010891	TYPE_MAGNETIC_FIELD	13.98	-12.179999	-15.839999
1561019010891	TYPE_GYROSCOPE	0.013580322	0.32901	0.49890137
1561019010891	TYPE_ROTATION_VECTOR	0.10594055	0.052956436	0.83538324
1561019010891	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.1	-38.399998	-166.14
1561019010891	TYPE_GYROSCOPE_UNCALIBRATED	-0.025634766	0.23886108	0.4642334
1561019010891	TYPE_ACCELEROMETER_UNCALIBRATED	1.3256226	3.385849	8.208588
1561019010910	TYPE_ACCELEROMETER	1.3997955	3.151352	8.8498535
1561019010910	TYPE_MAGNETIC_FIELD	14.16	-12.78	-15.839999
1561019010910	TYPE_GYROSCOPE	-0.09088135	0.58374023	0.47201538
1561019010910	TYPE_ROTATION_VECTOR	0.10422734	0.053743284	0.8383531
1561019010910	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.28	-39.0	-166.14
1561019010910	TYPE_GYROSCOPE_UNCALIBRATED	0.007949829	0.37261963	0.4282074
1561019010910	TYPE_ACCELEROMETER_UNCALIBRATED	1.4536438	3.3726807	8.057831
1561019010930	TYPE_ACCELEROMETER	1.4871368	2.6943207	10.832306
1561019010930	TYPE_MAGNETIC_FIELD	14.04	-13.0199995	-15.719999
1561019010930	TYPE_GYROSCOPE	-0.36149597	0.6252899	0.39259338
1561019010930	TYPE_ROTATION_VECTOR	0.10070244	0.055506777	0.8413278
1561019010930	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.16	-39.239998	-166.02
1561019010930	TYPE_GYROSCOPE_UNCALIBRATED	-0.09651184	0.62734985	0.4013214
1561019010930	TYPE_ACCELEROMETER_UNCALIBRATED	1.4871368	2.6943207	10.832306
1561019010950	TYPE_ACCELEROMETER	1.4057922	2.5627136	13.359131
1561019010950	TYPE_MAGNETIC_FIELD	14.34	-13.259999	-15.54
1561019010950	TYPE_GYROSCOPE	-0.66630554	0.39071655	0.22950745
1561019010950	TYPE_ROTATION_VECTOR	0.09447636	0.056677468	0.8443776
1561019010950	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.46	-39.48	-165.84
1561019010950	TYPE_GYROSCOPE_UNCALIBRATED	-0.36712646	0.66889954	0.3218994
1561019010950	TYPE_ACCELEROMETER_UNCALIBRATED	1.4871368	2.6943207	10.832306
1561019010969	TYPE_ACCELEROMETER	0.7298126	2.3617096	15.877579
1561019010969	TYPE_MAGNETIC_FIELD	14.34	-13.38	-15.54
1561019010969	TYPE_GYROSCOPE	-0.81840515	0.103012085	0.08106995
1561019010969	TYPE_ROTATION_VECTOR	0.08759835	0.05482818	0.8467569
1561019010969	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.46	-39.6	-165.84
1561019010969	TYPE_GYROSCOPE_UNCALIBRATED	-0.67193604	0.43432617	0.15881348
1561019010969	TYPE_ACCELEROMETER_UNCALIBRATED	0.7298126	2.3617096	15.877579
1561019010989	TYPE_ACCELEROMETER	-0.12802124	2.096115	17.294128
1561019010989	TYPE_MAGNETIC_FIELD	14.4	-13.559999	-15.54
1561019010989	TYPE_GYROSCOPE	-0.6113281	-0.15722656	0.030380249
1561019010989	TYPE_ROTATION_VECTOR	0.08170541	0.049499772	0.8481155
1561019010989	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.519997	-39.78	-165.84
1561019010989	TYPE_GYROSCOPE_UNCALIBRATED	-0.82403564	0.1466217	0.010375977
1561019010989	TYPE_ACCELEROMETER_UNCALIBRATED	-0.12802124	2.096115	17.294128
1561019011009	TYPE_ACCELEROMETER	-0.6460724	1.8711853	16.569107
1561019011009	TYPE_MAGNETIC_FIELD	14.34	-13.799999	-15.24
1561019011009	TYPE_GYROSCOPE	-0.06767273	-0.30200195	0.0670166
1561019011009	TYPE_ROTATION_VECTOR	0.07798847	0.042939264	0.84866416
1561019011009	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.46	-40.019997	-165.54001
1561019011009	TYPE_GYROSCOPE_UNCALIBRATED	-0.6169586	-0.11361694	-0.04031372
1561019011009	TYPE_ACCELEROMETER_UNCALIBRATED	-0.6460724	1.8711853	16.569107
1561019011028	TYPE_ACCELEROMETER	-0.79441833	1.552948	14.755341
1561019011028	TYPE_MAGNETIC_FIELD	14.4	-13.98	-15.0
