#	startTime:1561019133249
#	SiteID:5cd969be39e2fc0b4afe732d	SiteName:东方商厦(青浦店)	FloorId:5cd969c039e2fc0b4afe7505	FloorName:F1
#	Brand:vivo	Model:vivo X21A	AndroidName:8.1.0	APILevel:27	
#	type:1	name:LSM6DS3TRCTRC Accelerometer	version:1	vendor:STMicroelectronics	resolution:5.950928E-4	power:0.15	maximumRange:78.4532
#	type:4	name:LSM6DS3TRCTRC Gyroscope	version:1	vendor:STMicroelectronics	resolution:6.1035156E-4	power:0.45	maximumRange:34.906586
#	type:2	name:AK09918 Magnetometer	version:1	vendor:AKM	resolution:0.1	power:1.1	maximumRange:4900.0
#	VersionName:v20190612-nightly	VersionCode:263	
1561019133249	TYPE_WAYPOINT	60.758537	22.158836
1561019133371	TYPE_ACCELEROMETER	1.1449738	2.3437653	9.632309
1561019133371	TYPE_MAGNETIC_FIELD	32.28	1.92	-47.399998
1561019133371	TYPE_GYROSCOPE	-0.22831726	-0.23358154	-0.2735443
1561019133371	TYPE_ROTATION_VECTOR	0.10617584	0.026119797	0.60598564
1561019133371	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.52	-28.8	-176.21999
1561019133371	TYPE_GYROSCOPE_UNCALIBRATED	-0.40681458	-0.27609253	-0.85398865
1561019133371	TYPE_ACCELEROMETER_UNCALIBRATED	1.1449738	2.3437653	9.632309
1561019133391	TYPE_ACCELEROMETER	1.4404755	2.506485	9.090332
1561019133391	TYPE_MAGNETIC_FIELD	32.28	1.74	-47.219997
1561019133391	TYPE_GYROSCOPE	0.31045532	0.019317627	1.2239838
1561019133391	TYPE_ROTATION_VECTOR	0.11779	0.027587304	0.5973992
1561019133391	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.52	-28.98	-176.04
1561019133391	TYPE_GYROSCOPE_UNCALIBRATED	0.30482483	0.062927246	1.1532898
1561019133391	TYPE_ACCELEROMETER_UNCALIBRATED	1.4404755	2.506485	9.090332
1561019133411	TYPE_ACCELEROMETER	1.7395782	2.7254333	8.735001
1561019133411	TYPE_MAGNETIC_FIELD	32.34	1.1999999	-47.16
1561019133411	TYPE_GYROSCOPE	0.33610535	-0.028930664	1.0792236
1561019133411	TYPE_ROTATION_VECTOR	0.13984904	0.02624167	0.6134148
1561019133411	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.58	-29.519999	-175.98
1561019133411	TYPE_GYROSCOPE_UNCALIBRATED	0.33047485	0.014678955	1.0085297
1561019133411	TYPE_ACCELEROMETER_UNCALIBRATED	1.7395782	2.7254333	8.735001
1561019133430	TYPE_ACCELEROMETER	1.9190521	2.9072876	8.3641205
1561019133430	TYPE_MAGNETIC_FIELD	32.219997	0.84	-46.92
1561019133430	TYPE_GYROSCOPE	0.29885864	-0.10041809	0.9161072
1561019133430	TYPE_ROTATION_VECTOR	0.16383857	0.015408375	0.59527636
1561019133430	TYPE_MAGNETIC_FIELD_UNCALIBRATED	35.46	-29.88	-175.73999
1561019133430	TYPE_GYROSCOPE_UNCALIBRATED	0.29322815	-0.05680847	0.8454132
1561019133430	TYPE_ACCELEROMETER_UNCALIBRATED	1.9190521	2.9072876	8.3641205
