#	startTime:1561020683945
#	SiteID:5cd969be39e2fc0b4afe732d	SiteName:东方商厦(青浦店)	FloorId:5cd969c439e2fc0b4afe7899	FloorName:F4
#	Brand:vivo	Model:vivo X21A	AndroidName:8.1.0	APILevel:27	
#	type:1	name:LSM6DS3TRCTRC Accelerometer	version:1	vendor:STMicroelectronics	resolution:5.950928E-4	power:0.15	maximumRange:78.4532
#	type:4	name:LSM6DS3TRCTRC Gyroscope	version:1	vendor:STMicroelectronics	resolution:6.1035156E-4	power:0.45	maximumRange:34.906586
#	type:2	name:AK09918 Magnetometer	version:1	vendor:AKM	resolution:0.1	power:1.1	maximumRange:4900.0
#	VersionName:v20190612-nightly	VersionCode:263	
1561020683946	TYPE_WAYPOINT	16.569283	28.582655
1561020684077	TYPE_ACCELEROMETER	0.032302856	2.062622	11.592041
1561020684077	TYPE_MAGNETIC_FIELD	-35.7	-7.74	-38.52
1561020684077	TYPE_GYROSCOPE	-0.24542236	-0.38293457	-2.0340424
1561020684077	TYPE_ROTATION_VECTOR	0.06573531	-0.05905623	-0.71593183
1561020684077	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-32.940002	-40.32	-174.72
1561020684077	TYPE_GYROSCOPE_UNCALIBRATED	-0.36405945	-0.6194	-2.667038
1561020684077	TYPE_ACCELEROMETER_UNCALIBRATED	0.032302856	2.062622	11.592041
1561020684097	TYPE_ACCELEROMETER	0.84347534	2.054245	11.139786
1561020684097	TYPE_MAGNETIC_FIELD	-35.34	-7.62	-38.399998
1561020684097	TYPE_GYROSCOPE	0.12658691	0.36994934	-0.3648529
1561020684097	TYPE_ROTATION_VECTOR	0.070645064	-0.057471935	-0.69548696
1561020684097	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-32.58	-40.199997	-174.59999
1561020684097	TYPE_GYROSCOPE_UNCALIBRATED	-0.25105286	-0.33932495	-2.1047363
1561020684097	TYPE_ACCELEROMETER_UNCALIBRATED	0.84347534	2.054245	11.139786
1561020684117	TYPE_ACCELEROMETER	0.9714966	2.273178	9.766312
1561020684117	TYPE_MAGNETIC_FIELD	-35.34	-7.9199996	-38.34
1561020684117	TYPE_GYROSCOPE	0.34527588	0.04374695	-0.48886108
1561020684117	TYPE_ROTATION_VECTOR	0.045361895	-0.07581835	-0.73211604
1561020684117	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-32.58	-40.499996	-174.54
1561020684117	TYPE_GYROSCOPE_UNCALIBRATED	0.12095642	0.41355896	-0.43554688
1561020684117	TYPE_ACCELEROMETER_UNCALIBRATED	0.9714966	2.273178	9.766312
1561020684136	TYPE_ACCELEROMETER	0.5407715	2.6967163	8.203796
1561020684136	TYPE_MAGNETIC_FIELD	-35.04	-8.099999	-38.52
1561020684136	TYPE_GYROSCOPE	0.6048889	0.06817627	-0.58232117
1561020684136	TYPE_ROTATION_VECTOR	0.03462809	-0.10370541	-0.7109479
1561020684136	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-32.280003	-40.679996	-174.72
1561020684136	TYPE_GYROSCOPE_UNCALIBRATED	0.3396454	0.08735657	-0.55955505
1561020684136	TYPE_ACCELEROMETER_UNCALIBRATED	0.9714966	2.273178	9.766312
1561020684156	TYPE_ACCELEROMETER	-0.12802124	2.9192505	7.286148
1561020684156	TYPE_MAGNETIC_FIELD	-34.98	-8.34	-38.34
1561020684156	TYPE_GYROSCOPE	0.66596985	0.34918213	-0.5181732
1561020684156	TYPE_ROTATION_VECTOR	0.067730665	-0.12411697	-0.68476367
1561020684156	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-32.22	-40.92	-174.54
1561020684156	TYPE_GYROSCOPE_UNCALIBRATED	0.5992584	0.11178589	-0.65301514
1561020684156	TYPE_ACCELEROMETER_UNCALIBRATED	0.5407715	2.6967163	8.203796
1561020684176	TYPE_ACCELEROMETER	-0.4785614	2.823532	7.237091
1561020684176	TYPE_MAGNETIC_FIELD	-34.559998	-8.7	-38.28
1561020684176	TYPE_GYROSCOPE	0.47294617	0.5397644	-0.30743408
1561020684176	TYPE_ROTATION_VECTOR	0.12822503	-0.12678243	-0.6520245
1561020684176	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-31.799997	-41.28	-174.48
1561020684176	TYPE_GYROSCOPE_UNCALIBRATED	0.66033936	0.39279175	-0.5888672
1561020684176	TYPE_ACCELEROMETER_UNCALIBRATED	-0.4785614	2.823532	7.237091
1561020684195	TYPE_ACCELEROMETER	-0.44984436	2.4299164	7.6606293
1561020684195	TYPE_MAGNETIC_FIELD	-34.2	-9.0	-38.34
1561020684195	TYPE_GYROSCOPE	0.14125061	0.49821472	-0.024597168
1561020684195	TYPE_ROTATION_VECTOR	0.13553391	-0.12553279	-0.6529292
1561020684195	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-31.44	-41.579998	-174.54
1561020684195	TYPE_GYROSCOPE_UNCALIBRATED	0.46731567	0.583374	-0.37812805
1561020684195	TYPE_ACCELEROMETER_UNCALIBRATED	-0.44984436	2.4299164	7.6606293
1561020684215	TYPE_ACCELEROMETER	-0.1986084	1.984848	8.407181
1561020684215	TYPE_MAGNETIC_FIELD	-34.079998	-9.54	-38.28
1561020684215	TYPE_GYROSCOPE	-0.20632935	0.36138916	0.22277832
1561020684215	TYPE_ROTATION_VECTOR	0.13979179	-0.12282065	-0.652268
1561020684215	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-31.319998	-42.12	-174.48
1561020684215	TYPE_GYROSCOPE_UNCALIBRATED	0.13562012	0.54182434	-0.09529114
1561020684215	TYPE_ACCELEROMETER_UNCALIBRATED	-0.1986084	1.984848	8.407181
1561020684235	TYPE_ACCELEROMETER	0.41755676	1.4644012	9.251846
1561020684235	TYPE_MAGNETIC_FIELD	-33.96	-9.84	-38.399998
1561020684235	TYPE_GYROSCOPE	-0.49404907	0.2587738	0.4115448
1561020684235	TYPE_ROTATION_VECTOR	0.14036761	-0.11920519	-0.6504123
1561020684235	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-31.199999	-42.42	-174.59999
1561020684235	TYPE_GYROSCOPE_UNCALIBRATED	-0.21195984	0.40499878	0.15208435
1561020684235	TYPE_ACCELEROMETER_UNCALIBRATED	0.41755676	1.4644012	9.251846
1561020684254	TYPE_ACCELEROMETER	1.2550354	1.1318054	9.482758
1561020684254	TYPE_MAGNETIC_FIELD	-33.78	-10.32	-38.579998
1561020684254	TYPE_GYROSCOPE	-0.6266022	0.10423279	0.47935486
1561020684254	TYPE_ROTATION_VECTOR	0.13797764	-0.11475019	-0.6476465
1561020684254	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-31.019999	-42.899998	-174.78
1561020684254	TYPE_GYROSCOPE_UNCALIBRATED	-0.49967957	0.30238342	0.34085083
1561020684254	TYPE_ACCELEROMETER_UNCALIBRATED	1.2550354	1.1318054	9.482758
1561020684274	TYPE_ACCELEROMETER	1.7407837	1.3100739	9.128632
1561020684274	TYPE_MAGNETIC_FIELD	-33.6	-10.26	-38.7
1561020684274	TYPE_GYROSCOPE	-0.5575714	-0.17616272	0.3590088
