#	startTime:1561019842136
#	SiteID:5cd969be39e2fc0b4afe732d	SiteName:东方商厦(青浦店)	FloorId:5cd969c139e2fc0b4afe7614	FloorName:F2
#	Brand:vivo	Model:vivo X21A	AndroidName:8.1.0	APILevel:27	
#	type:1	name:LSM6DS3TRCTRC Accelerometer	version:1	vendor:STMicroelectronics	resolution:5.950928E-4	power:0.15	maximumRange:78.4532
#	type:4	name:LSM6DS3TRCTRC Gyroscope	version:1	vendor:STMicroelectronics	resolution:6.1035156E-4	power:0.45	maximumRange:34.906586
#	type:2	name:AK09918 Magnetometer	version:1	vendor:AKM	resolution:0.1	power:1.1	maximumRange:4900.0
#	VersionName:v20190612-nightly	VersionCode:263	
1561019842137	TYPE_WAYPOINT	17.175335	53.649952
1561019842281	TYPE_ACCELEROMETER	0.4785614	2.5136566	9.604797
1561019842281	TYPE_MAGNETIC_FIELD	1.74	-24.18	-16.08
1561019842281	TYPE_GYROSCOPE	0.256073	0.39987183	1.2545319
1561019842281	TYPE_ROTATION_VECTOR	0.0040485137	0.12194894	0.9915306
1561019842281	TYPE_MAGNETIC_FIELD_UNCALIBRATED	4.8	-59.82	-163.74
1561019842281	TYPE_GYROSCOPE_UNCALIBRATED	0.2504425	0.44348145	1.1838379
1561019842281	TYPE_ACCELEROMETER_UNCALIBRATED	0.24526978	2.5052795	9.808182
1561019842301	TYPE_ACCELEROMETER	0.9559326	2.494522	9.353546
1561019842301	TYPE_MAGNETIC_FIELD	1.4399999	-24.18	-16.02
1561019842301	TYPE_GYROSCOPE	0.2542572	0.24349976	1.0498962
1561019842301	TYPE_ROTATION_VECTOR	0.025484234	0.12721276	0.99152434
1561019842301	TYPE_MAGNETIC_FIELD_UNCALIBRATED	4.5	-59.82	-163.68001
1561019842301	TYPE_GYROSCOPE_UNCALIBRATED	0.24862671	0.28710938	0.9792023
1561019842301	TYPE_ACCELEROMETER_UNCALIBRATED	1.1736755	2.5052948	9.293732
1561019842321	TYPE_ACCELEROMETER	1.257431	2.5100708	9.286545
1561019842321	TYPE_MAGNETIC_FIELD	1.3199999	-24.3	-15.96
1561019842321	TYPE_GYROSCOPE	0.22554016	0.090164185	0.79026794
1561019842321	TYPE_ROTATION_VECTOR	0.058162224	0.12604244	0.98809505
1561019842321	TYPE_MAGNETIC_FIELD_UNCALIBRATED	4.38	-59.94	-163.62001
1561019842321	TYPE_GYROSCOPE_UNCALIBRATED	0.21990967	0.1337738	0.719574
1561019842321	TYPE_ACCELEROMETER_UNCALIBRATED	1.1473541	2.5005035	9.324829
1561019842340	TYPE_ACCELEROMETER	0.9499512	2.4897308	9.384659
1561019842340	TYPE_MAGNETIC_FIELD	0.96	-24.48	-15.719999
1561019842340	TYPE_GYROSCOPE	0.15345764	0.106048584	0.6644287
1561019842340	TYPE_ROTATION_VECTOR	0.069423094	0.12812097	0.98887724
1561019842340	TYPE_MAGNETIC_FIELD_UNCALIBRATED	4.02	-60.12	-163.38
1561019842340	TYPE_GYROSCOPE_UNCALIBRATED	0.14782715	0.1496582	0.59373474
1561019842340	TYPE_ACCELEROMETER_UNCALIBRATED	0.73579407	2.457428	9.4743805
1561019842360	TYPE_ACCELEROMETER	0.46420288	2.3377838	9.610779
1561019842360	TYPE_MAGNETIC_FIELD	0.53999996	-24.359999	-15.48
1561019842360	TYPE_GYROSCOPE	0.062454224	0.20501709	0.548996
1561019842360	TYPE_ROTATION_VECTOR	0.04801889	0.12840351	0.9905583
1561019842360	TYPE_MAGNETIC_FIELD_UNCALIBRATED	3.6	-60.0	-163.14
1561019842360	TYPE_GYROSCOPE_UNCALIBRATED	0.05682373	0.24862671	0.478302
1561019842360	TYPE_ACCELEROMETER_UNCALIBRATED	0.17945862	2.1260223	9.86203
1561019842380	TYPE_ACCELEROMETER	0.010772705	1.8807678	10.285553
1561019842380	TYPE_MAGNETIC_FIELD	0.12	-24.48	-15.42
1561019842380	TYPE_GYROSCOPE	-0.08477783	0.36750793	0.52027893
1561019842380	TYPE_ROTATION_VECTOR	0.01865419	0.118531704	0.9923547
1561019842380	TYPE_MAGNETIC_FIELD_UNCALIBRATED	3.1799998	-60.12	-163.08
1561019842380	TYPE_GYROSCOPE_UNCALIBRATED	-0.090408325	0.41111755	0.44958496
