#	startTime:1561019797125
#	SiteID:5cd969be39e2fc0b4afe732d	SiteName:东方商厦(青浦店)	FloorId:5cd969c139e2fc0b4afe7614	FloorName:F2
#	Brand:vivo	Model:vivo X21A	AndroidName:8.1.0	APILevel:27	
#	type:1	name:LSM6DS3TRCTRC Accelerometer	version:1	vendor:STMicroelectronics	resolution:5.950928E-4	power:0.15	maximumRange:78.4532
#	type:4	name:LSM6DS3TRCTRC Gyroscope	version:1	vendor:STMicroelectronics	resolution:6.1035156E-4	power:0.45	maximumRange:34.906586
#	type:2	name:AK09918 Magnetometer	version:1	vendor:AKM	resolution:0.1	power:1.1	maximumRange:4900.0
#	VersionName:v20190612-nightly	VersionCode:263	
1561019797125	TYPE_WAYPOINT	63.43217	49.037437
1561019797234	TYPE_ACCELEROMETER	0.15553284	2.5591278	9.912277
1561019797234	TYPE_MAGNETIC_FIELD	26.46	3.24	-31.5
1561019797234	TYPE_GYROSCOPE	1.1283875	-1.4155884	1.0663757
1561019797234	TYPE_ROTATION_VECTOR	0.101067126	0.066483796	0.55392575
1561019797234	TYPE_MAGNETIC_FIELD_UNCALIBRATED	22.32	-27.539999	-166.8
1561019797234	TYPE_GYROSCOPE_UNCALIBRATED	1.122757	-1.3719788	0.99568176
1561019797234	TYPE_ACCELEROMETER_UNCALIBRATED	0.15553284	2.5591278	9.912277
1561019797254	TYPE_ACCELEROMETER	0.31825256	2.6392822	9.567703
1561019797254	TYPE_MAGNETIC_FIELD	26.64	3.3	-31.679998
1561019797254	TYPE_GYROSCOPE	0.3486328	-0.4351654	0.5166168
1561019797254	TYPE_ROTATION_VECTOR	0.10868495	0.06358095	0.54971945
1561019797254	TYPE_MAGNETIC_FIELD_UNCALIBRATED	22.5	-27.48	-166.98
1561019797254	TYPE_GYROSCOPE_UNCALIBRATED	1.122757	-1.3719788	0.99568176
1561019797254	TYPE_ACCELEROMETER_UNCALIBRATED	0.15553284	2.5591278	9.912277
1561019797274	TYPE_ACCELEROMETER	0.6006012	2.7577362	9.256638
1561019797274	TYPE_MAGNETIC_FIELD	26.76	3.3	-31.5
1561019797274	TYPE_GYROSCOPE	0.09725952	-0.08207703	0.32357788
1561019797274	TYPE_ROTATION_VECTOR	0.119185336	0.061994586	0.55907756
1561019797274	TYPE_MAGNETIC_FIELD_UNCALIBRATED	22.62	-27.48	-166.8
1561019797274	TYPE_GYROSCOPE_UNCALIBRATED	0.86283875	-1.0451813	0.81243896
1561019797274	TYPE_ACCELEROMETER_UNCALIBRATED	0.6006012	2.7577362	9.256638
1561019797293	TYPE_ACCELEROMETER	0.8518524	2.8977203	9.336792
1561019797293	TYPE_MAGNETIC_FIELD	27.0	3.3	-31.619999
1561019797293	TYPE_GYROSCOPE	0.041671753	0.004043579	0.28997803
1561019797293	TYPE_ROTATION_VECTOR	0.13669084	0.0549962	0.5557698
1561019797293	TYPE_MAGNETIC_FIELD_UNCALIBRATED	22.86	-27.48	-166.92
1561019797293	TYPE_GYROSCOPE_UNCALIBRATED	0.06842041	0.0073394775	0.24066162
1561019797293	TYPE_ACCELEROMETER_UNCALIBRATED	0.6006012	2.7577362	9.256638
1561019797313	TYPE_ACCELEROMETER	0.9798584	2.8881378	9.529419
1561019797313	TYPE_MAGNETIC_FIELD	27.0	3.3	-31.679998
1561019797313	TYPE_GYROSCOPE	-0.033447266	0.03276062	0.23988342
1561019797313	TYPE_ROTATION_VECTOR	0.14825562	0.046682373	0.54784393
1561019797313	TYPE_MAGNETIC_FIELD_UNCALIBRATED	22.86	-27.48	-166.98
1561019797313	TYPE_GYROSCOPE_UNCALIBRATED	0.0018463135	0.065979004	0.19422913
1561019797313	TYPE_ACCELEROMETER_UNCALIBRATED	0.9798584	2.8881378	9.529419
1561019797333	TYPE_ACCELEROMETER	1.1928253	2.842682	10.1276245
1561019797333	TYPE_MAGNETIC_FIELD	27.119999	3.36	-31.38
1561019797333	TYPE_GYROSCOPE	-0.15013123	0.08772278	0.17697144
1561019797333	TYPE_ROTATION_VECTOR	0.14811647	0.041750506	0.55831826
1561019797333	TYPE_MAGNETIC_FIELD_UNCALIBRATED	22.98	-27.419998	-166.68001
1561019797333	TYPE_GYROSCOPE_UNCALIBRATED	0.0018463135	0.065979004	0.19422913
1561019797333	TYPE_ACCELEROMETER_UNCALIBRATED	0.9798584	2.8881378	9.529419
1561019797352	TYPE_ACCELEROMETER	1.105484	2.6273193	11.2379
1561019797352	TYPE_MAGNETIC_FIELD	27.24	3.36	-31.199999
1561019797352	TYPE_GYROSCOPE	-0.25274658	0.08528137	0.07495117
1561019797352	TYPE_ROTATION_VECTOR	0.14296621	0.03079834	0.56962055
1561019797352	TYPE_MAGNETIC_FIELD_UNCALIBRATED	23.1	-27.419998	-166.5
1561019797352	TYPE_GYROSCOPE_UNCALIBRATED	-0.21440125	0.1459961	0.058013916
1561019797352	TYPE_ACCELEROMETER_UNCALIBRATED	1.105484	2.6273193	11.2379
1561019797372	TYPE_ACCELEROMETER	0.9870453	2.4311066	12.051453
1561019797372	TYPE_MAGNETIC_FIELD	27.3	3.3	-31.32
1561019797372	TYPE_GYROSCOPE	-0.28634644	-0.019165039	-0.044769287
1561019797372	TYPE_ROTATION_VECTOR	0.14134021	0.030396458	0.57120323
1561019797372	TYPE_MAGNETIC_FIELD_UNCALIBRATED	23.16	-27.48	-166.62
1561019797372	TYPE_GYROSCOPE_UNCALIBRATED	-0.283432	0.0818634	-0.05316162
1561019797372	TYPE_ACCELEROMETER_UNCALIBRATED	0.9870453	2.4311066	12.051453
1561019797392	TYPE_ACCELEROMETER	0.41036987	2.1020966	12.563522
1561019797392	TYPE_MAGNETIC_FIELD	27.359999	3.1799998	-31.199999
1561019797392	TYPE_GYROSCOPE	-0.28024292	-0.019165039	-0.17120361
1561019797392	TYPE_ROTATION_VECTOR	0.13888367	0.029554708	0.57199395
1561019797392	TYPE_MAGNETIC_FIELD_UNCALIBRATED	23.22	-27.599998	-166.5
1561019797392	TYPE_GYROSCOPE_UNCALIBRATED	-0.283432	0.0818634	-0.05316162
1561019797392	TYPE_ACCELEROMETER_UNCALIBRATED	0.41036987	2.1020966	12.563522
1561019797411	TYPE_ACCELEROMETER	-0.5587311	1.6498566	12.967911
1561019797411	TYPE_MAGNETIC_FIELD	27.359999	3.24	-31.019999
1561019797411	TYPE_GYROSCOPE	-0.27046204	0.12438965	-0.21092224
1561019797411	TYPE_ROTATION_VECTOR	0.13670564	0.027860615	0.57170016
1561019797411	TYPE_MAGNETIC_FIELD_UNCALIBRATED	23.22	-27.539999	-166.32
1561019797411	TYPE_GYROSCOPE_UNCALIBRATED	-0.29136658	-0.0018310547	-0.181427
1561019797411	TYPE_ACCELEROMETER_UNCALIBRATED	0.41036987	2.1020966	12.563522
1561019797431	TYPE_ACCELEROMETER	-0.8614197	1.125824	13.557739
1561019797431	TYPE_MAGNETIC_FIELD	27.359999	3.24	-31.019999
1561019797431	TYPE_GYROSCOPE	-0.27963257	0.23739624	-0.12110901
1561019797431	TYPE_ROTATION_VECTOR	0.13454391	0.02636273	0.5703945
1561019797431	TYPE_MAGNETIC_FIELD_UNCALIBRATED	23.22	-27.539999	-166.32
1561019797431	TYPE_GYROSCOPE_UNCALIBRATED	-0.28219604	0.24008179	-0.247406
1561019797431	TYPE_ACCELEROMETER_UNCALIBRATED	-0.8614197	1.125824	13.557739
1561019797451	TYPE_ACCELEROMETER	-0.1328125	0.8985138	14.106888
1561019797451	TYPE_MAGNETIC_FIELD	27.359999	3.48	-30.779999
1561019797451	TYPE_GYROSCOPE	-0.20632935	0.1622467	-0.056365967
1561019797451	TYPE_ROTATION_VECTOR	0.13164797	0.026108991	0.5689478
1561019797451	TYPE_MAGNETIC_FIELD_UNCALIBRATED	23.22	-27.3	-166.08
1561019797451	TYPE_GYROSCOPE_UNCALIBRATED	-0.26815796	0.27366638	-0.14233398
1561019797451	TYPE_ACCELEROMETER_UNCALIBRATED	-0.8614197	1.125824	13.557739
1561019797470	TYPE_ACCELEROMETER	0.38883972	0.7010956	13.782669
1561019797470	TYPE_MAGNETIC_FIELD	27.539999	3.54	-30.42
1561019797470	TYPE_GYROSCOPE	0.079559326	-0.041152954	-0.13761902
